DATE,DGS10,Monthly Change,Percent Monthly Change,Yearly Change,Percent Yearly Change
2008-04-01,3.77,0.31999999999999984,9.275362318840575,-0.8599999999999999,-18.574514038876888
2008-05-01,4.06,0.2899999999999996,7.692307692307682,-0.8400000000000007,-17.142857142857157
2008-06-01,3.99,-0.0699999999999994,-1.7241379310344682,-1.04,-20.675944333996025
2008-07-01,3.99,0.0,0.0,-0.79,-16.527196652719663
2008-08-01,3.83,-0.16000000000000014,-4.010025062656645,-0.71,-15.638766519823788
2008-09-01,3.85,0.020000000000000018,0.522193211488251,-0.7399999999999998,-16.12200435729847
2008-10-01,4.01,0.1599999999999997,4.155844155844148,-0.47000000000000064,-10.491071428571441
2008-11-01,2.93,-1.0799999999999996,-26.93266832917705,-1.04,-26.19647355163728
2008-12-01,2.25,-0.6800000000000002,-23.208191126279868,-1.79,-44.306930693069305
2009-01-01,2.87,0.6200000000000001,27.55555555555556,-0.7999999999999998,-21.7983651226158
2009-02-01,3.02,0.1499999999999999,5.226480836236931,-0.5099999999999998,-14.447592067988662
2009-03-01,2.71,-0.31000000000000005,-10.264900662251657,-0.7400000000000002,-21.449275362318847
2009-04-01,3.16,0.4500000000000002,16.60516605166052,-0.6099999999999999,-16.18037135278514
2009-05-01,3.47,0.31000000000000005,9.810126582278482,-0.5899999999999994,-14.532019704433486
2009-06-01,3.53,0.05999999999999961,1.7291066282420635,-0.4600000000000004,-11.528822055137853
2009-07-01,3.52,-0.009999999999999787,-0.283286118980164,-0.4700000000000002,-11.77944862155389
2009-08-01,3.4,-0.1200000000000001,-3.4090909090909123,-0.43000000000000016,-11.227154046997393
2009-09-01,3.31,-0.08999999999999986,-2.6470588235294077,-0.54,-14.025974025974028
2009-10-01,3.41,0.10000000000000009,3.021148036253779,-0.5999999999999996,-14.962593516209468
2009-11-01,3.21,-0.20000000000000018,-5.865102639296193,0.2799999999999998,9.556313993174054
2009-12-01,3.85,0.6400000000000001,19.93769470404985,1.6,71.11111111111111
2010-01-01,3.63,-0.2200000000000002,-5.714285714285719,0.7599999999999998,26.48083623693379
2010-02-01,3.61,-0.020000000000000018,-0.5509641873278243,0.5899999999999999,19.536423841059598
2010-03-01,3.84,0.22999999999999998,6.3711911357340725,1.13,41.69741697416974
2010-04-01,3.69,-0.1499999999999999,-3.906249999999998,0.5299999999999998,16.77215189873417
2010-05-01,3.31,-0.3799999999999999,-10.298102981029809,-0.16000000000000014,-4.610951008645537
2010-06-01,2.97,-0.33999999999999986,-10.271903323262835,-0.5599999999999996,-15.864022662889507
2010-07-01,2.94,-0.03000000000000025,-1.0101010101010184,-0.5800000000000001,-16.47727272727273
2010-08-01,2.47,-0.46999999999999975,-15.986394557823122,-0.9299999999999997,-27.35294117647058
2010-09-01,2.53,0.05999999999999961,2.429149797570834,-0.7800000000000002,-23.56495468277946
2010-10-01,2.63,0.10000000000000009,3.9525691699604777,-0.7800000000000002,-22.87390029325514
2010-11-01,2.81,0.18000000000000016,6.844106463878333,-0.3999999999999999,-12.46105919003115
2010-12-01,3.3,0.48999999999999977,17.437722419928818,-0.5500000000000003,-14.285714285714294
2011-01-01,3.42,0.1200000000000001,3.63636363636364,-0.20999999999999996,-5.785123966942148
2011-02-01,3.42,0.0,0.0,-0.18999999999999995,-5.263157894736841
2011-03-01,3.47,0.050000000000000266,1.461988304093575,-0.36999999999999966,-9.635416666666659
2011-04-01,3.32,-0.15000000000000036,-4.322766570605197,-0.3700000000000001,-10.027100271002713
2011-05-01,3.05,-0.27,-8.13253012048193,-0.26000000000000023,-7.854984894259825
2011-06-01,3.18,0.13000000000000034,4.262295081967225,0.20999999999999996,7.070707070707069
2011-07-01,2.82,-0.3600000000000003,-11.320754716981142,-0.1200000000000001,-4.081632653061228
2011-08-01,2.23,-0.5899999999999999,-20.921985815602834,-0.2400000000000002,-9.716599190283409
2011-09-01,1.92,-0.31000000000000005,-13.901345291479823,-0.6099999999999999,-24.11067193675889
2011-10-01,2.17,0.25,13.020833333333334,-0.45999999999999996,-17.490494296577946
2011-11-01,2.08,-0.08999999999999986,-4.1474654377880125,-0.73,-25.97864768683274
2011-12-01,1.89,-0.19000000000000017,-9.134615384615392,-1.41,-42.72727272727273
2012-01-01,1.83,-0.05999999999999983,-3.174603174603166,-1.5899999999999999,-46.49122807017543
2012-02-01,1.98,0.1499999999999999,8.196721311475406,-1.44,-42.10526315789473
2012-03-01,2.23,0.25,12.626262626262626,-1.2400000000000002,-35.73487031700289
2012-04-01,1.95,-0.28,-12.556053811659194,-1.3699999999999999,-41.265060240963855
2012-05-01,1.59,-0.3599999999999999,-18.461538461538453,-1.4599999999999997,-47.86885245901639
2012-06-01,1.67,0.07999999999999985,5.031446540880494,-1.5100000000000002,-47.48427672955975
2012-07-01,1.51,-0.15999999999999992,-9.580838323353289,-1.3099999999999998,-46.45390070921985
2012-08-01,1.57,0.06000000000000005,3.973509933774838,-0.6599999999999999,-29.596412556053806
2012-09-01,1.65,0.07999999999999985,5.095541401273875,-0.27,-14.062500000000004
2012-10-01,1.72,0.07000000000000006,4.242424242424246,-0.44999999999999996,-20.737327188940093
2012-11-01,1.62,-0.09999999999999987,-5.813953488372086,-0.45999999999999996,-22.115384615384613
2012-12-01,1.78,0.15999999999999992,9.876543209876537,-0.10999999999999988,-5.820105820105813
2013-01-01,2.02,0.24,13.48314606741573,0.18999999999999995,10.382513661202182
2013-02-01,1.89,-0.13000000000000012,-6.435643564356441,-0.09000000000000008,-4.545454545454549
2013-03-01,1.87,-0.019999999999999796,-1.0582010582010475,-0.3599999999999999,-16.143497757847527
2013-04-01,1.7,-0.17000000000000015,-9.090909090909099,-0.25,-12.820512820512823
2013-05-01,2.16,0.4600000000000002,27.058823529411775,0.5700000000000001,35.84905660377359
2013-06-01,2.52,0.3599999999999999,16.66666666666666,0.8500000000000001,50.89820359281438
2013-07-01,2.6,0.08000000000000007,3.174603174603177,1.09,72.18543046357617
2013-08-01,2.78,0.17999999999999972,6.923076923076913,1.2099999999999997,77.0700636942675
2013-09-01,2.64,-0.13999999999999968,-5.035971223021572,0.9900000000000002,60.00000000000002
2013-10-01,2.57,-0.07000000000000028,-2.651515151515162,0.8499999999999999,49.41860465116278
2013-11-01,2.75,0.18000000000000016,7.003891050583665,1.13,69.75308641975307
2013-12-01,3.04,0.29000000000000004,10.545454545454547,1.26,70.78651685393258
2014-01-01,2.67,-0.3700000000000001,-12.17105263157895,0.6499999999999999,32.17821782178218
2014-02-01,2.66,-0.009999999999999787,-0.37453183520598454,0.7700000000000002,40.740740740740755
2014-03-01,2.73,0.06999999999999984,2.631578947368415,0.8599999999999999,45.98930481283421
2014-04-01,2.67,-0.06000000000000005,-2.1978021978021998,0.97,57.05882352941176
2014-05-01,2.48,-0.18999999999999995,-7.1161048689138555,0.31999999999999984,14.814814814814806
2014-06-01,2.53,0.04999999999999982,2.0161290322580574,0.009999999999999787,0.39682539682538837
2014-07-01,2.58,0.050000000000000266,1.976284584980248,-0.020000000000000018,-0.7692307692307698
2014-08-01,2.35,-0.22999999999999998,-8.914728682170542,-0.4299999999999997,-15.467625899280565
2014-09-01,2.52,0.16999999999999993,7.234042553191486,-0.1200000000000001,-4.545454545454549
2014-10-01,2.35,-0.16999999999999993,-6.7460317460317425,-0.21999999999999975,-8.560311284046684
2014-11-01,2.18,-0.16999999999999993,-7.234042553191486,-0.5699999999999998,-20.727272727272723
2014-12-01,2.17,-0.010000000000000231,-0.45871559633028575,-0.8700000000000001,-28.618421052631582
2015-01-01,1.68,-0.49,-22.58064516129032,-0.99,-37.07865168539326
2015-02-01,2.0,0.32000000000000006,19.04761904761905,-0.6600000000000001,-24.812030075187973
2015-03-01,1.94,-0.06000000000000005,-3.0000000000000027,-0.79,-28.93772893772894
