DATE,MORTGAGE15US,MORTGAGE30US,MORTGAGE5US,MORTGAGE15US_Monthly Change,MORTGAGE15US_Percent Monthly Change,MORTGAGE15US_Yearly Change,MORTGAGE15US_Percent Yearly Change,MORTGAGE30US_Monthly Change,MORTGAGE30US_Percent Monthly Change,MORTGAGE30US_Yearly Change,MORTGAGE30US_Percent Yearly Change,MORTGAGE5US_Monthly Change,MORTGAGE5US_Percent Monthly Change,MORTGAGE5US_Yearly Change,MORTGAGE5US_Percent Yearly Change
2010-06-01,4.175,4.7375,3.8975,-0.10250000000000004,-2.39625949736996,-0.7275,-14.83936766955635,-0.15000000000000036,-3.0690537084399048,-0.6825000000000001,-12.592250922509226,-0.05250000000000021,-1.3291139240506382,-1.0975000000000001,-21.971971971971975
2010-07-01,4.04,4.564,3.788,-0.1349999999999998,-3.233532934131732,-0.6520000000000001,-13.89599317988065,-0.17349999999999977,-3.6622691292875946,-0.6580000000000004,-12.600536193029496,-0.10950000000000015,-2.80949326491341,-1.0160000000000005,-21.14904246461283
2010-08-01,3.9075,4.4275,3.5775,-0.13249999999999984,-3.2797029702970257,-0.7049999999999996,-15.284552845528449,-0.13649999999999984,-2.9907975460122667,-0.7649999999999997,-14.732787674530567,-0.2104999999999997,-5.557022175290383,-1.1024999999999996,-23.557692307692303
2010-09-01,3.81,4.346,3.542,-0.09750000000000014,-2.4952015355086408,-0.6824999999999997,-15.19198664440734,-0.08150000000000013,-1.8407679277244522,-0.7115,-14.068215521502719,-0.03550000000000031,-0.9923130677847746,-0.9880000000000004,-21.81015452538632
2010-10-01,3.66,4.225,3.45,-0.1499999999999999,-3.937007874015746,-0.7299999999999995,-16.62870159453302,-0.12100000000000044,-2.7841693511274834,-0.7270000000000003,-14.680936995153479,-0.09199999999999964,-2.597402597402587,-0.944,-21.483841602184796
2010-11-01,3.6825,4.3,3.3725,0.022499999999999964,0.6147540983606548,-0.6600000000000001,-15.198618307426601,0.07500000000000018,1.775147928994087,-0.5750000000000002,-11.7948717948718,-0.07750000000000012,-2.246376811594206,-0.895,-20.97246631517282
2010-12-01,4.058,4.714,3.676,0.3754999999999997,10.196877121520698,-0.3340000000000005,-7.60473588342442,0.4140000000000006,9.627906976744201,-0.2159999999999993,-4.3813387423934955,0.3035000000000001,8.999258710155674,-0.6559999999999997,-15.14312096029547
2011-01-01,4.0875,4.755,3.715,0.029500000000000526,0.7269590931493476,-0.34749999999999925,-7.835400225479128,0.04099999999999948,0.8697496817988858,-0.27500000000000036,-5.467196819085494,0.0389999999999997,1.0609357997823639,-0.6050000000000004,-14.004629629629639
2011-02-01,4.215,4.9525,3.82,0.1274999999999995,3.119266055045859,-0.15249999999999986,-3.4917000572409815,0.1974999999999998,4.153522607781278,-0.03750000000000053,-0.7515030060120347,0.10499999999999998,2.8263795423956926,-0.36499999999999977,-8.721624850657104
2011-03-01,4.08,4.836,3.668,-0.1349999999999998,-3.2028469750889634,-0.25,-5.773672055427252,-0.11649999999999938,-2.3523472993437533,-0.13149999999999995,-2.6472068444891783,-0.1519999999999997,-3.979057591623029,-0.4295,-10.482001220256253
2011-04-01,4.055,4.84,3.655,-0.025000000000000355,-0.6127450980392244,-0.36300000000000043,-8.216387505658679,0.0039999999999995595,0.08271298593878328,-0.258,-5.06080816006277,-0.013000000000000345,-0.354416575790631,-0.43699999999999983,-10.679374389051805
2011-05-01,3.8225,4.6375,3.4425,-0.23249999999999993,-5.733662145499382,-0.45500000000000007,-10.637054354178845,-0.20249999999999968,-4.183884297520655,-0.25,-5.115089514066496,-0.2124999999999999,-5.813953488372091,-0.5075000000000003,-12.848101265822793
2011-06-01,3.694,4.51,3.286,-0.12849999999999984,-3.361674296926091,-0.48099999999999987,-11.520958083832333,-0.1275000000000004,-2.7493261455525686,-0.22750000000000004,-4.802110817941953,-0.15649999999999986,-4.54611474219317,-0.6114999999999999,-15.689544579858882
