DATE,MORTGAGE15US_Monthly Change,MORTGAGE30US_Monthly Change,MORTGAGE5US_Monthly Change,Rent Index Mon_Chg,NASDAQCOM Mon_Chg,WILL5000 Per_Mon_Chg,House Completed,House Under Construction,5yr_Maturity Per_Mon_Chg,10yr_Maturity Per_Mon_Chg,30yr_Maturity Per_Mon_Chg,CPI Mon_Chg,House Index Monthly Change,Year,Month,Unemployment Rate,Unemployment Rate - Black or African American,Unemployment Rate - White,Insured Unemployment Rate,Number Unemployed for 27 Weeks & Over,EMRATIO,Personal Income,Real Personal Income,Job Openings- Total Nonfarm,AverageHourlySalary-Private,Median Sales Price for New Houses Sold,Real Private Residential Fixed Investment,Total Construction Spending- Residential,Monthly Supply of Houses in the United States,Homeownership Rate for the United States
2009-10-01,-0.1025,-0.1055000000000001,-0.1360000000000001,-0.1669499999999857,-1.96201,-2.5543238789055684,5.26,3.08,-1.6877637130801704,3.021148036253779,0.0,0.3827500000000015,-0.1730000000000018,2009,10,10.0,15.8,9.2,3.76,5643,58.5,12061.6,12709.966,2406.0,22.3,215100.0,397.247,263232.0,7.4,67.2
2009-11-01,-0.0474999999999994,-0.0769999999999999,-0.1265,-0.1000500000000101,2.5249099999999984,5.551174177877414,5.67,3.01,-4.291845493562235,-5.865102639296193,2.863961813842463,0.4282299999999992,0.2869999999999777,2009,11,9.9,15.7,9.2,3.825,5908,58.6,12123.7,12743.645,2503.0,22.36,218800.0,,263973.0,7.6,
2009-12-01,0.0495000000000001,0.0549999999999997,0.0644999999999997,-0.0613600000000076,3.160879999999999,2.530643105258267,4.93,3.0,4.932735426008963,19.93769470404985,4.176334106728553,0.0667499999999847,-0.2039999999999793,2009,12,9.9,16.1,9.0,4.025,6122,58.3,12190.6,12808.646,2568.0,22.36,222600.0,,264592.0,8.0,
2010-01-01,0.0429999999999992,0.1000000000000005,-0.0119999999999995,0.0298500000000103,-3.091090000000001,-3.5631996039306166,4.48,2.99,5.982905982905988,-5.714285714285719,2.4498886414253773,0.083280000000002,-0.5360000000000014,2010,1,9.8,16.5,8.8,4.44,6319,58.5,12264.2,12860.097,2837.0,22.41,218200.0,384.436,263680.0,8.1,67.2
2010-02-01,-0.0674999999999999,-0.04,-0.1350000000000006,-0.0022099999999909,2.30715,3.1333323563828777,4.56,3.02,-4.838709677419359,-0.5509641873278243,0.4347826086956622,-0.1222599999999829,-1.7630000000000052,2010,2,9.8,16.1,8.9,4.3,6129,58.5,12254.8,12852.303,2666.0,22.45,221900.0,,263649.0,8.3,
2010-03-01,-0.0374999999999996,-0.0224999999999999,-0.0874999999999994,0.0757299999999929,4.052940000000007,6.068087159185376,4.91,3.06,2.9661016949152663,6.3711911357340725,0.4329004329004236,0.0425199999999961,0.2270000000000038,2010,3,9.9,16.8,8.9,4.05,6545,58.5,12308.6,12892.933,2679.0,22.45,224800.0,,263220.0,7.1,
2010-04-01,0.088,0.1304999999999996,-0.0055000000000005,0.0596999999999923,1.6046799999999948,2.0114100063093723,5.56,3.07,6.172839506172836,-3.906249999999998,1.0775862068965671,0.0295399999999972,0.5420000000000016,2010,4,9.9,16.6,9.0,3.725,6800,58.7,12414.3,12998.264,3153.0,22.49,208300.0,404.411,264593.0,6.2,66.9
2010-05-01,-0.1405000000000003,-0.2104999999999997,-0.1419999999999994,0.0574900000000013,-5.181010000000001,-8.1108148036522,5.18,3.01,-15.503875968992244,-10.298102981029809,-8.52878464818764,-0.0667500000000131,-0.0100000000000193,2010,5,9.6,15.5,8.7,3.42,6638,58.6,12520.9,13107.196,2988.0,22.53,230500.0,,263020.0,9.3,
2010-06-01,-0.1025,-0.1500000000000003,-0.0525000000000002,0.144280000000009,-3.7509299999999968,-5.665511427171772,6.84,2.82,-8.256880733944962,-10.271903323262835,-3.729603729603733,-0.0537499999999795,-0.6729999999999734,2010,6,9.4,15.2,8.6,3.4,6623,58.5,12542.8,13137.355,2801.0,22.53,219500.0,,261202.0,8.3,
2010-07-01,-0.1349999999999998,-0.1734999999999997,-0.1095000000000001,0.0724199999999939,3.69155,6.796395478167612,4.7,2.77,-12.0,-1.0101010101010184,-3.389830508474569,0.2398100000000056,-0.731000000000023,2010,7,9.4,15.6,8.5,3.5,6506,58.5,12590.6,13176.118,3082.0,22.59,212100.0,368.573,254964.0,8.9,66.7
2010-08-01,-0.1324999999999998,-0.1364999999999998,-0.2104999999999997,-0.0619200000000148,-3.569989999999997,-4.878408376885426,4.73,2.73,-16.47727272727273,-15.986394557823122,-4.761904761904772,0.187829999999991,-1.0769999999999982,2010,8,9.5,15.9,8.6,3.325,6259,58.6,12653.7,13224.463,2999.0,22.62,226600.0,,249367.0,8.8,
2010-09-01,-0.0975000000000001,-0.0815000000000001,-0.0355000000000003,0.1752400000000022,6.461099999999995,9.144853159764052,4.84,2.7,-4.081632653061228,2.429149797570834,-0.7894736842105211,0.2079200000000014,-0.8969999999999914,2010,9,9.5,16.0,8.6,3.05,6163,58.5,12663.7,13222.624,2918.0,22.67,228000.0,,249015.0,7.6,
2010-10-01,-0.1499999999999999,-0.1210000000000004,-0.0919999999999996,-0.0016599999999868,3.522269999999999,3.7769100924270056,4.79,2.66,-16.31205673758865,3.9525691699604777,2.6525198938992065,0.4489099999999837,-0.4879999999999995,2010,10,9.4,15.6,8.6,2.98,6227,58.3,12725.5,13247.875,3235.0,22.74,204200.0,374.671,247981.0,8.2,66.5
2010-11-01,0.0224999999999999,0.0750000000000001,-0.0775000000000001,0.2885599999999897,-0.2329699999999945,0.3125758129086404,4.32,2.66,14.406779661016964,6.844106463878333,8.268733850129205,0.3278200000000026,-0.3540000000000134,2010,11,9.8,16.2,8.9,3.1,6326,58.2,12780.0,13279.581,3211.0,22.73,219600.0,,248808.0,8.2,
2010-12-01,0.3754999999999997,0.4140000000000006,0.3035000000000001,0.2537300000000186,3.924529999999997,6.69410306140936,4.54,2.62,42.96296296296295,17.437722419928818,5.489260143198079,0.5209600000000023,-0.1089999999999804,2010,12,9.3,15.5,8.5,3.325,6429,58.3,12900.2,13374.156,3058.0,22.76,241200.0,,248929.0,7.0,
2011-01-01,0.0295000000000005,0.0409999999999994,0.0389999999999997,0.2769499999999993,1.1981099999999998,2.055815692499237,4.23,2.6,3.108808290155443,3.63636363636364,2.262443438914019,0.4223300000000165,-0.5340000000000202,2011,1,9.1,15.8,8.1,3.72,6175,58.3,13104.4,13541.211,3104.0,22.85,240100.0,373.402,250965.0,7.3,66.5
2011-02-01,0.1274999999999995,0.1974999999999998,0.1049999999999999,0.2067399999999963,2.0858599999999967,3.3644656669937048,4.81,2.53,13.56783919597989,0.0,2.876106194690283,0.4199699999999779,-1.1709999999999925,2011,2,9.0,15.5,8.1,3.6,5892,58.4,13176.1,13576.031,3226.0,22.87,220100.0,,249760.0,8.1,
2011-03-01,-0.1349999999999998,-0.1164999999999993,-0.1519999999999997,0.2150399999999876,-0.0304599999999908,0.2148570834302687,3.68,2.53,-6.637168141592917,1.461988304093575,-3.010752688172055,0.6780800000000227,-0.3709999999999809,2011,3,9.0,15.8,8.0,3.35,6105,58.4,13194.2,13540.028,3261.0,22.87,220500.0,,251180.0,7.2,
2011-04-01,-0.0250000000000003,0.0039999999999995,-0.0130000000000003,0.1647299999999916,2.34675,2.803683139653555,4.33,2.49,2.8436018957346,-4.322766570605197,-0.2217294900221682,0.6184299999999894,0.0229999999999961,2011,4,9.1,16.5,8.1,3.04,5925,58.4,13226.3,13516.405,3259.0,22.92,224700.0,377.635,253897.0,6.7,66.0
2011-05-01,-0.2324999999999999,-0.2024999999999996,-0.2124999999999999,0.2106100000000026,-0.970470000000006,-1.3837016224228298,4.43,2.46,-15.207373271889391,-8.13253012048193,-4.666666666666666,0.4211500000000114,-0.108000000000004,2011,5,9.0,16.3,7.9,2.8,6153,58.3,13255.6,13505.003,3179.0,22.99,222000.0,,254629.0,6.6,
2011-06-01,-0.1284999999999998,-0.1275000000000004,-0.1564999999999998,0.2222300000000245,-1.5678800000000024,-1.9163103187054809,4.53,2.46,-14.130434782608695,4.262295081967225,-1.3986013986013894,0.0,-0.0420000000000015,2011,6,9.1,16.2,8.1,2.8,6271,58.2,13319.9,13572.943,3455.0,23.01,240200.0,,256286.0,6.6,
2011-07-01,-0.0139999999999997,0.0350000000000001,-0.0085000000000001,0.2415699999999958,-0.4349899999999991,-2.256855036388399,4.88,2.42,-2.531645569620255,-11.320754716981142,0.9456264775413508,0.3478999999999814,-0.1310000000000002,2011,7,9.0,15.9,8.0,2.9,6195,58.2,13391.0,13620.414,3623.0,23.1,229900.0,384.44,257737.0,6.7,66.1
2011-08-01,-0.2200000000000002,-0.2750000000000003,-0.1624999999999996,0.4820299999999804,-4.489959999999996,-6.182303498967135,4.79,2.38,-33.76623376623377,-20.921985815602834,-14.519906323185005,0.4199700000000064,-0.4209999999999922,2011,8,9.0,16.4,7.9,2.775,6048,58.3,13409.0,13605.561,3329.0,23.07,219600.0,,259960.0,6.5,
2011-09-01,-0.1419999999999999,-0.1639999999999997,-0.125,0.3316700000000026,-4.163589999999999,-7.803182037462954,4.26,2.37,-11.76470588235294,-13.901345291479824,-12.876712328767118,0.2900099999999952,-0.6400000000000148,2011,9,9.0,15.9,7.9,2.55,6304,58.4,13406.1,13582.785,3774.0,23.11,217000.0,,258293.0,6.3,
2011-10-01,0.0295,-0.0384999999999999,0.0374999999999996,0.4179100000000062,6.827060000000003,11.23705734189061,4.38,2.35,17.777777777777782,13.020833333333334,-1.5723270440251655,0.0903800000000103,-0.7150000000000034,2011,10,8.8,14.6,7.9,2.5,5838,58.4,13423.3,13599.436,3619.0,23.2,224800.0,394.412,260305.0,6.0,65.9
2011-11-01,-0.0424999999999999,-0.0749999999999997,-0.0724999999999997,0.3073599999999885,-1.6260000000000048,-0.5646725727259205,4.62,2.36,-14.150943396226417,-4.1474654377880125,-3.514376996805108,0.2474799999999959,-0.7990000000000066,2011,11,8.6,15.6,7.7,2.65,5698,58.6,13442.9,13591.318,3565.0,23.18,214300.0,,254401.0,5.7,
2011-12-01,-0.0590000000000001,-0.0344999999999999,-0.0710000000000001,0.3278000000000247,-0.3854900000000043,0.7369587997278967,4.62,2.36,-2.1978021978022,-9.134615384615392,-1.3245033112582794,0.0319000000000073,-0.4779999999999802,2011,12,8.5,15.4,7.5,2.98,5586,58.6,13572.4,13714.357,3768.0,23.21,218600.0,,255090.0,5.3,
2012-01-01,-0.0459999999999998,-0.0430000000000001,-0.0464999999999999,0.2581599999999753,5.296230000000008,4.818714881748534,3.92,2.41,-5.6179775280898925,-3.174603174603166,1.6778523489932826,0.3656199999999785,-0.0670000000000072,2012,1,8.3,13.6,7.4,3.2,5476,58.4,13682.5,13776.131,3909.0,23.24,221700.0,418.273,259223.0,5.3,65.6
2012-02-01,-0.0375,-0.0249999999999999,-0.0249999999999999,0.3178500000000213,3.8841699999999975,3.9902159970197246,4.21,2.45,-1.1904761904761916,8.196721311475406,2.640264026402643,0.2876600000000167,-0.0759999999999934,2012,2,8.3,14.0,7.4,3.15,5242,58.5,13799.6,13861.174,3616.0,23.27,239900.0,,254120.0,4.8,
2012-03-01,0.0354999999999998,0.064,0.0535000000000001,0.272529999999989,3.1641800000000018,2.9418441004222133,4.34,2.46,22.89156626506025,12.626262626262626,5.466237942122184,0.2823400000000049,1.3739999999999952,2012,3,8.2,14.0,7.3,2.92,5236,58.5,13874.9,13911.509,3979.0,23.36,239800.0,,258662.0,4.9,
2012-04-01,-0.0554999999999998,-0.044,-0.0310000000000001,0.3548900000000117,-1.1473600000000062,-0.8189799501817231,4.94,2.46,-12.745098039215684,-12.556053811659194,-3.0487804878048674,0.2244499999999902,1.25,2012,4,8.2,13.3,7.4,2.625,5132,58.4,13945.8,13963.525,3793.0,23.39,236400.0,421.858,265032.0,4.9,65.6
2012-05-01,-0.1085000000000002,-0.1120000000000001,-0.0030000000000001,0.2786099999999862,-5.558390000000003,-6.382295445899362,4.75,2.53,-14.606741573033707,-18.461538461538453,-7.861635220125786,-0.2799699999999916,1.0,2012,5,8.2,13.5,7.4,2.45,5401,58.5,13941.5,13975.696,3835.0,23.39,239200.0,,269833.0,4.7,
2012-06-01,-0.0814999999999996,-0.1230000000000002,-0.032,0.2277500000000145,2.733770000000007,3.7786596973131767,4.82,2.57,-6.5789473684210575,5.031446540880494,-7.849829351535835,-0.1116400000000226,0.8739999999999952,2012,6,8.2,14.5,7.3,2.44,5409,58.6,13953.2,13995.038,3911.0,23.46,232600.0,,275699.0,4.8,
2012-07-01,-0.1074999999999999,-0.125,-0.0599999999999996,0.3222700000000031,0.113190000000003,0.9295059444665842,4.74,2.62,-12.676056338028166,-9.580838323353287,-4.074074074074085,0.0389800000000093,0.63900000000001,2012,7,8.2,14.2,7.3,2.55,5210,58.5,13872.7,13909.126,3735.0,23.51,237400.0,432.693,279707.0,4.6,65.4
2012-08-01,0.0149999999999996,0.052,0.0319999999999995,0.2891099999999937,3.2342299999999966,2.1428084911038496,4.92,2.65,14.51612903225806,3.973509933774838,6.949806949806956,0.7844100000000083,0.6099999999999852,2012,8,8.1,13.8,7.2,2.45,5042,58.4,13877.0,13867.317,3809.0,23.49,253200.0,,285467.0,4.6,
2012-09-01,-0.0574999999999996,-0.1044999999999998,-0.0369999999999999,0.3432899999999961,1.250399999999999,2.4232529388492723,5.12,2.71,-5.633802816901398,5.095541401273875,3.9711191335740015,0.6479599999999834,0.6299999999999955,2012,9,7.8,13.6,7.0,2.24,4911,58.7,13996.6,13943.929,3882.0,23.57,254600.0,,292076.0,4.5,
2012-10-01,-0.1100000000000003,-0.1150000000000002,0.0024999999999999,0.5588699999999847,-3.527609999999996,-1.8829332176054208,5.25,2.75,5.970149253731331,4.242424242424246,0.6944444444444451,0.3679900000000202,0.6940000000000168,2012,10,7.8,14.1,6.9,2.2,4988,58.8,14141.4,14046.984,3775.0,23.56,247200.0,455.236,300200.0,4.9,65.3
2012-11-01,-0.0304999999999999,-0.0304999999999999,-0.0034999999999998,0.2797100000000228,0.8377399999999966,0.3878876308449304,5.13,2.79,-5.633802816901398,-5.813953488372086,-3.448275862068969,-0.229770000000002,0.9849999999999852,2012,11,7.7,13.3,6.8,2.35,4805,58.7,14335.4,14249.192,3878.0,23.63,245000.0,,302823.0,4.6,
2012-12-01,-0.0044999999999997,-0.0069999999999996,-0.0339999999999998,0.2940899999999828,0.2352599999999967,1.0097921460912622,5.25,2.84,4.477611940298495,9.876543209876536,2.85714285714286,-0.016539999999992,0.9180000000000064,2012,12,7.9,14.0,6.9,2.6,4768,58.7,14701.1,14614.152,3970.0,23.73,258300.0,,305105.0,4.5,
2013-01-01,0.0384999999999999,0.0689999999999999,-0.016,0.3184100000000001,3.111910000000009,5.302881240477302,5.56,2.85,15.714285714285731,13.48314606741573,6.94444444444445,0.2705299999999795,1.335000000000008,2013,1,8.0,13.7,7.1,2.925,4681,58.6,14003.4,13894.743,3923.0,23.76,251500.0,471.762,309893.0,4.0,65.2
2013-02-01,0.0714999999999999,0.1185,-0.0540000000000002,0.3642900000000111,0.4583299999999894,1.063364848511264,5.78,2.92,4.938271604938262,-6.435643564356441,2.9220779220779174,0.7430500000000109,0.938999999999993,2013,2,7.7,13.8,6.8,2.775,4691,58.6,13994.1,13835.102,4004.0,23.77,265100.0,,314633.0,4.1,
2013-03-01,-0.0100000000000002,0.0324999999999997,0.0024999999999999,0.3864000000000089,2.723870000000005,3.7011018897395935,6.04,2.95,-3.529411764705886,-1.0582010582010477,-0.3154574132492046,-0.3868799999999908,2.1829999999999927,2013,3,7.5,13.0,6.7,2.64,4563,58.5,14006.2,13865.456,4076.0,23.81,257500.0,,318708.0,4.2,
2013-04-01,-0.0974999999999997,-0.1200000000000001,-0.02,0.2714199999999778,1.554940000000002,1.633576077435526,5.24,3.02,-13.41463414634146,-9.0909090909091,-7.278481012658227,-0.2864800000000116,1.5620000000000118,2013,4,7.6,13.3,6.7,2.375,4468,58.6,14061.1,13930.178,3988.0,23.87,279300.0,486.803,322768.0,4.4,65.1
2013-05-01,0.0619999999999998,0.0910000000000001,-0.0024999999999999,0.4129300000000171,3.226109999999992,2.064946993715833,5.49,3.06,18.30985915492958,27.05882352941177,6.143344709897601,0.0567100000000095,1.3360000000000127,2013,5,7.5,13.4,6.7,2.15,4347,58.6,14150.7,14009.753,4145.0,23.89,263700.0,,327919.0,4.6,
2013-06-01,0.4455,0.5340000000000003,0.2400000000000002,0.3372099999999989,-1.336429999999993,-1.4323443884484397,5.32,3.14,42.85714285714285,16.66666666666666,9.324758842443732,0.3260499999999808,1.343999999999994,2013,6,7.5,14.2,6.6,2.16,4355,58.6,14193.1,14021.223,4150.0,23.97,259800.0,,330608.0,4.1,
2013-07-01,0.2625000000000002,0.2999999999999998,0.3224999999999998,0.2316199999999924,5.662440000000004,5.318061361005977,5.78,3.18,16.666666666666664,3.174603174603177,6.176470588235293,0.2687500000000113,1.4069999999999825,2013,7,7.3,12.6,6.5,2.3,4258,58.7,14181.0,13991.979,3885.0,23.98,262200.0,495.514,334273.0,5.5,65.2
2013-08-01,0.0579999999999998,0.0860000000000003,0.0375,0.5345399999999927,-0.9263100000000009,-3.105450166721154,5.71,3.22,8.57142857142858,6.923076923076913,4.15512465373961,0.328409999999991,1.3640000000000043,2013,8,7.2,12.8,6.4,2.12,4296,58.7,14227.8,14017.134,4085.0,24.03,255300.0,,341543.0,5.5,
2013-09-01,0.0344999999999999,0.0339999999999998,-0.04,0.2642400000000009,4.6089800000000025,3.3997983148060817,5.77,3.23,5.263157894736847,-5.035971223021572,0.7978723404255386,0.0519800000000145,1.2590000000000146,2013,9,7.2,13.0,6.3,1.9,4132,58.7,14287.2,14069.86,4128.0,24.06,269800.0,,345327.0,5.4,
2013-10-01,-0.2484999999999999,-0.298,-0.1480000000000001,0.2802599999999984,3.761849999999996,4.19021520961579,6.04,3.22,-14.374999999999998,-2.651515151515162,-2.902374670184693,0.0738299999999867,1.0109999999999957,2013,10,7.2,12.8,6.3,1.9,4024,58.3,14279.6,14039.392,4222.0,24.09,264300.0,487.729,351749.0,4.9,65.1
2013-11-01,0.0234999999999998,0.0629999999999997,-0.0569999999999999,0.3123300000000029,3.557549999999992,2.676034935039295,6.01,3.27,0.0,7.003891050583665,3.2608695652173822,0.2545800000000042,0.8290000000000077,2013,11,6.9,12.3,6.1,2.04,4042,58.6,14354.2,14091.431,4119.0,24.16,277100.0,,358973.0,5.0,
2013-12-01,0.185,0.2024999999999996,0.0075000000000002,0.4604800000000182,2.961670000000012,2.416176058164323,5.6,3.35,15.328467153284668,10.545454545454549,2.368421052631587,0.3656200000000069,0.924999999999983,2013,12,6.7,11.9,5.9,2.3,3863,58.7,14434.6,14142.583,4121.0,24.17,275500.0,,366094.0,5.2,
2014-01-01,-0.0024999999999999,-0.0254999999999991,0.1414999999999997,0.3858499999999765,-1.8452700000000133,-3.243716861433237,5.97,3.35,4.430379746835433,-12.17105263157895,-3.0848329048843217,0.3360899999999844,0.962999999999994,2014,1,6.6,12.1,5.7,2.675,3607,58.8,14537.3,14216.885,4127.0,24.21,269800.0,484.319,372525.0,5.1,64.9
2014-02-01,-0.1299999999999999,-0.1295000000000001,-0.0489999999999999,0.3001600000000053,5.183290000000014,4.397738175811231,6.29,3.34,-7.878787878787873,-0.3745318352059845,-2.917771883289121,0.1529900000000168,0.5690000000000168,2014,2,6.7,11.8,5.8,2.6,3783,58.7,14638.0,14307.777,4373.0,24.32,268400.0,,369315.0,5.3,
2014-03-01,0.0099999999999997,0.04,-0.0049999999999998,0.4864599999999939,-2.769550000000009,0.5458404107619497,6.29,3.37,7.894736842105256,2.631578947368415,-1.0928961748633887,0.2841099999999983,0.5699999999999932,2014,3,6.7,12.1,5.8,2.4,3704,58.9,14742.5,14381.676,4388.0,24.31,282300.0,,375258.0,5.6,
2014-04-01,0.0325000000000001,-0.0049999999999998,0.0074999999999998,0.505250000000018,-2.1426999999999907,0.0667855694726627,5.98,3.41,3.658536585365857,-2.1978021978022,-2.7624309392265216,0.2598899999999844,0.3139999999999929,2014,4,6.2,11.6,5.3,2.1,3479,58.9,14813.5,14424.352,4566.0,24.34,274500.0,499.828,379989.0,5.7,64.8
2014-05-01,-0.1025,-0.1455000000000001,-0.0615000000000001,0.419019999999989,3.2499699999999905,1.958233970091976,6.22,3.42,-6.47058823529411,-7.116104868913856,-3.693181818181815,0.2658000000000129,0.2680000000000007,2014,5,6.3,11.4,5.4,1.86,3360,58.9,14886.8,14472.043,4747.0,24.4,285600.0,,382391.0,5.2,
2014-06-01,-0.0249999999999999,-0.0295000000000005,-0.0159999999999995,0.4455499999999972,4.201650000000001,2.282661653635719,5.81,3.45,5.660377358490557,2.0161290322580574,0.8849557522123837,0.1848799999999926,0.3840000000000145,2014,6,6.1,11.0,5.3,1.8,3116,59.0,14972.0,14539.284,4982.0,24.45,287000.0,,376926.0,5.7,
2014-07-01,-0.0289999999999999,-0.0324999999999997,-0.0020000000000002,0.4665500000000122,-0.9747799999999956,-1.9686135433111536,6.3,3.44,1.1904761904761916,1.976284584980248,-2.631578947368417,0.1577100000000086,0.5089999999999861,2014,7,6.2,11.6,5.3,1.9,3136,59.0,15049.2,14592.781,4846.0,24.48,280400.0,507.133,376661.0,6.2,64.3
2014-08-01,0.0114999999999998,-0.0149999999999996,-0.0205000000000001,0.3626299999999958,5.342159999999993,3.860838213004111,6.07,3.49,-4.117647058823533,-8.914728682170542,-3.9039039039039007,-0.022449999999992,0.6400000000000148,2014,8,6.1,11.4,5.3,1.8,2958,59.0,15126.8,14670.54,5349.0,24.56,291700.0,,378231.0,5.4,
2014-09-01,0.06,0.0474999999999994,0.0575000000000001,0.4588200000000029,-2.2048799999999886,-2.17872143375619,6.42,3.51,8.588957055214733,7.234042553191486,1.874999999999988,0.0100499999999783,0.6939999999999884,2014,9,5.9,11.0,5.1,1.575,2948,59.1,15183.9,14722.813,4914.0,24.56,261500.0,,386668.0,5.4,
2014-10-01,-0.0975000000000001,-0.1265,-0.0489999999999999,0.3582099999999855,3.4857299999999896,2.644618953399779,6.18,3.56,-12.429378531073445,-6.746031746031743,-6.748466257668705,-0.0277700000000038,0.7379999999999995,2014,10,5.7,10.6,4.9,1.525,2892,59.3,15249.3,14790.364,5012.0,24.58,297000.0,525.151,391098.0,5.3,63.9
2014-11-01,-0.0224999999999999,-0.0384999999999995,0.0264999999999999,0.5312300000000221,4.08314,2.267883055260251,6.2,3.58,4.5161290322580685,-7.234042553191486,0.0,-0.2640199999999879,0.6940000000000168,2014,11,5.8,10.9,5.0,1.68,2828,59.2,15315.8,14866.655,4843.0,24.65,298300.0,,397603.0,5.7,
2014-12-01,-0.0594999999999998,-0.1335000000000001,-0.0244999999999997,0.345499999999987,-1.4105299999999945,-0.2163999216406093,6.6,3.61,1.2345679012345552,-0.4587155963302857,-6.907894736842104,-0.4317800000000034,0.7279999999999802,2014,12,5.6,10.6,4.7,1.9,2799,59.3,15385.4,14958.757,5130.0,24.65,301500.0,,407755.0,5.1,
2015-01-01,-0.1430000000000002,-0.1939999999999999,-0.0855000000000001,0.4643399999999928,-2.558400000000006,-2.866252231165843,6.58,3.62,-16.463414634146332,-22.58064516129032,-13.07420494699647,-0.8889599999999973,0.6290000000000191,2015,1,5.7,10.3,4.9,2.14,2774,59.3,15470.6,15111.832,5344.0,24.73,292000.0,535.483,412766.0,4.8,63.8
2015-02-01,0.0224999999999999,0.04,0.0449999999999999,0.5240500000000168,8.331490000000002,5.459467932640645,6.01,3.57,7.29927007299269,19.04761904761905,4.471544715447149,0.3514499999999998,0.4579999999999984,2015,2,5.5,10.1,4.7,2.1,2658,59.2,15555.4,15169.76,5466.0,24.78,286600.0,,418869.0,4.5,
2015-03-01,0.0325000000000001,0.06,0.0274999999999998,0.4892199999999889,-1.5897099999999966,-1.2886148080922608,5.77,3.61,3.40136054421769,-3.0000000000000027,2.3346303501945544,0.3744800000000055,0.6809999999999832,2015,3,5.4,9.9,4.8,1.95,2542,59.2,15554.0,15139.301,5210.0,24.84,286600.0,,419989.0,5.1,
2015-04-01,-0.0979999999999998,-0.0979999999999998,-0.1009999999999999,0.4035399999999924,1.028589999999994,0.4432625639101838,6.88,3.67,-11.184210526315784,5.670103092783499,-1.5209125475285186,0.1453099999999949,0.5010000000000048,2015,4,5.4,9.7,4.7,1.725,2560,59.3,15609.8,15181.38,5598.0,24.89,294500.0,548.898,423395.0,4.9,63.5
2015-05-01,0.1204999999999998,0.1679999999999997,0.0285000000000001,0.4273000000000024,3.263920000000013,1.0721786044863169,6.41,3.71,14.074074074074067,3.414634146341477,14.28571428571429,0.4601299999999924,0.5749999999999886,2015,5,5.6,10.3,4.8,1.58,2503,59.4,15680.8,15213.422,5563.0,24.96,287500.0,,431943.0,5.0,
2015-06-01,0.1299999999999999,0.1425,0.0949999999999997,0.5074700000000121,-2.1104700000000065,-1.9226127395024777,6.34,3.77,9.090909090909085,10.849056603773583,5.067567567567564,0.3874800000000107,0.5600000000000023,2015,6,5.3,9.7,4.6,1.575,2162,59.4,15723.3,15224.545,5248.0,24.98,285100.0,,438244.0,5.4,
2015-07-01,0.0215,0.0635000000000003,-0.0274999999999998,0.5295700000000068,3.5887699999999967,1.6475290120325812,6.37,3.87,-2.976190476190479,-6.382978723404251,-1.2861736334405156,0.2226799999999968,0.6520000000000152,2015,7,5.2,9.1,4.5,1.675,2127,59.3,15773.1,15259.508,6056.0,25.01,292300.0,563.696,444103.0,5.2,63.6
2015-08-01,-0.0865,-0.1410000000000004,-0.0299999999999998,0.4892199999999889,-8.92738,-6.1581456188724575,6.59,3.96,-5.521472392638029,0.4545454545454448,-6.840390879478826,-0.0005899999999883,0.806999999999988,2015,8,5.1,9.4,4.4,1.58,2172,59.4,15812.0,15296.108,5467.0,25.1,293000.0,,445049.0,5.0,
2015-09-01,-0.0324999999999997,-0.0149999999999996,-0.0125000000000001,0.588719999999995,-3.967920000000007,-2.886567757017972,6.63,4.02,-3.2467532467532494,-6.787330316742078,3.1468531468531578,-0.3160100000000057,0.90300000000002,2015,9,5.0,9.3,4.4,1.4,2097,59.2,15834.1,15338.77,5488.0,25.11,299500.0,,452916.0,5.9,
2015-10-01,-0.0850000000000004,-0.0940000000000003,-0.0274999999999998,0.4704299999999932,11.003840000000013,7.883818975761285,6.45,4.04,-6.71140939597316,4.854368932038839,-2.0338983050847474,0.1388100000000065,0.9729999999999848,2015,10,5.0,9.0,4.4,1.36,2130,59.3,15870.4,15375.124,5773.0,25.2,298000.0,573.631,455257.0,5.6,63.7
2015-11-01,0.1525000000000003,0.1465,0.1049999999999999,0.3963500000000124,1.3937899999999956,0.0876273211944415,6.49,4.13,20.143884892086334,2.3148148148148064,4.844290657439435,0.1677499999999838,0.9509999999999934,2015,11,5.1,9.4,4.4,1.5,2074,59.4,15876.6,15370.641,5708.0,25.24,312600.0,,454074.0,5.5,
2015-12-01,0.0434999999999998,0.0215,0.0429999999999997,0.4256499999999903,-2.569819999999993,-2.1448447493366487,7.09,4.14,1.7964071856287442,2.714932126696835,-1.9801980198019675,-0.151219999999995,0.8140000000000214,2015,12,5.0,8.5,4.4,1.675,2127,59.6,15930.8,15434.451,5845.0,25.27,297100.0,,460815.0,5.1,
2016-01-01,-0.0510000000000001,-0.0914999999999999,-0.0604999999999997,0.5400800000000174,-9.985410000000002,-5.562760673112491,6.71,4.18,-10.588235294117643,-14.537444933920709,-3.703703703703714,-0.0643799999999998,0.7629999999999768,2016,1,4.8,8.5,4.2,2.0,2081,59.7,15957.2,15445.504,6012.0,25.36,288400.0,592.962,464700.0,5.6,63.5
