DATE,CUSR0000SEHA_NBD20000101,Monthly Change,Monthly Percent Change,Yearly Change,Percent Yearly Change
2018-12-01,179.33886,0.43062000000000467,0.24069321793116102,6.0558300000000145,3.4947622972659325
2019-01-01,179.85849,0.519629999999978,0.28974757618063257,5.991709999999983,3.446149977586278
2019-02-01,180.3759,0.5174100000000124,0.2876761614089012,6.145939999999996,3.527487465416393
2019-03-01,181.0691,0.6931999999999903,0.38430854676261644,6.4339399999999785,3.684218000544666
2019-04-01,181.78994,0.7208400000000097,0.3981021609982099,6.571590000000015,3.7505147149257
2019-05-01,182.20343,0.4134899999999959,0.22745483055882845,6.528469999999999,3.7162211393131943
2019-06-01,182.93422,0.7307900000000132,0.4010846557608785,6.796019999999999,3.858345322025545
2019-07-01,183.42012,0.4858999999999867,0.26561460179510793,6.7457100000000025,3.8181590644621384
2019-08-01,183.89165,0.47153000000000134,0.25707648648359915,6.611940000000004,3.7296653971286418
2019-09-01,184.5749,0.6832500000000152,0.3715503123714509,6.794910000000016,3.822089313876109
2019-10-01,184.93809,0.3631899999999746,0.19677106692186996,6.674959999999999,3.7444422747429593
2019-11-01,185.47595,0.5378600000000233,0.29083246182548084,6.567710000000005,3.670993577489782
2019-12-01,185.98784,0.511889999999994,0.2759872641169887,6.648979999999995,3.7074954084128753
2020-01-01,186.63571,0.6478699999999833,0.34833997749529394,6.77722,3.7680845647041736
2020-02-01,187.17523,0.5395200000000102,0.2890765116707892,6.799329999999998,3.769533513069095
2020-03-01,187.69983,0.5245999999999924,0.280272127887858,6.63073,3.661988710387361
2020-04-01,188.11056,0.4107300000000009,0.21882278742607328,6.320619999999991,3.4768810639356564
2020-05-01,188.53621,0.42565000000001874,0.22627650462580026,6.332780000000014,3.475664536062803
2020-06-01,188.80265,0.2664399999999887,0.14132033310735836,5.868429999999989,3.207945457115672
2020-07-01,189.11498,0.3123300000000029,0.1654267034917163,5.694860000000006,3.1048175085699463
2020-08-01,189.30569,0.19070999999999572,0.10084341282747444,5.41404,2.9441467298814272
2020-09-01,189.5832,0.2775100000000066,0.14659358627836627,5.008299999999991,2.7134241979814107
2020-10-01,189.88502,0.3018199999999922,0.1592018702079046,4.946930000000009,2.674911371692013
2020-11-01,190.0387,0.15368000000000848,0.08093318788391442,4.562749999999994,2.460022444958494
2020-12-01,190.25263,0.21393000000000484,0.1125718077423203,4.264790000000005,2.2930477605417674
